zip,median_income,housing_units,owner_pct,population,city,lat,lon,solrad_annual,solrad_source,install_count,median_system_kw,median_cost_per_watt,pct_third_party,latest_install_year,adoption_rate,electricity_rate,nem_type,nem_export_pct
90001,57698,14157,0.3345341527159709,57652,Los Angeles,33.9731,-118.2479,6.21872075218285,ridge_interpolated,48,3.4425,5.1,0.5208333333333334,2019.0,3.3905,0.3029,NEM3,0.2
90002,54221,13639,0.3896180071852775,53108,Los Angeles,33.9497,-118.2462,6.216595413109201,ridge_interpolated,131,3.5,5.1,0.6564885496183206,2019.0,9.6048,0.3029,NEM3,0.2
90003,51275,18703,0.25904935037159815,75024,Los Angeles,33.9653,-118.2727,6.213422267347439,ridge_interpolated,154,3.37,5.1,0.6428571428571429,2019.0,8.234,0.3029,NEM3,0.2
90004,58420,25617,0.14810477417340048,58833,Los Angeles,34.0762,-118.3029,6.219285173700622,ridge_interpolated,118,5.525,4.858155080213903,0.4322033898305085,2019.0,4.6063,0.3029,NEM3,0.2
90005,49226,18650,0.06975871313672923,37754,Los Angeles,34.0585,-118.3012,6.217814607870777,ridge_interpolated,31,7.0,4.6817254901960785,0.41935483870967744,2019.0,1.6622,0.3029,NEM3,0.2
90006,47599,21251,0.0956660863018211,56628,Los Angeles,34.0493,-118.2917,6.218600603275925,ridge_interpolated,31,4.5,5.1,0.6451612903225806,2018.0,1.4588,0.3029,NEM3,0.2
90007,36326,13936,0.09536452353616533,41004,Los Angeles,34.0294,-118.2871,6.217413810241957,ridge_interpolated,27,5.04,5.049435028248587,0.7037037037037037,2018.0,1.9374,0.3029,NEM3,0.2
90008,57880,16112,0.2874875868917577,33076,Los Angeles,34.0116,-118.3411,6.205825838633145,ridge_interpolated,175,4.875,5.049949031600407,0.4742857142857143,2019.0,10.8615,0.3029,NEM3,0.2
90010,92454,2913,0.13525575008582216,4185,Los Angeles,34.0606,-118.3027,6.217755482578721,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
90011,51819,25420,0.2564516129032258,106042,Los Angeles,34.0079,-118.2582,6.220440175747497,ridge_interpolated,108,3.5375,5.1,0.6574074074074074,2019.0,4.2486,0.3029,NEM3,0.2
90012,58444,16350,0.05853211009174312,38430,Los Angeles,34.0614,-118.2385,6.229403396537623,ridge_interpolated,6,4.18,5.1125,0.5,2019.0,0.367,0.3029,NEM3,0.2
90013,24853,9588,0.06518564872757614,14587,Los Angeles,34.0448,-118.2434,6.2268550582076125,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
90014,26550,7176,0.029542920847268672,9273,Los Angeles,34.0443,-118.2509,6.225453286786592,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
90015,61959,14456,0.07657719977863862,25554,Los Angeles,34.0434,-118.2716,6.221630549166583,ridge_interpolated,10,3.175,5.172367213114754,0.0,2017.0,0.6918,0.3029,NEM3,0.2
90016,63090,19194,0.3335938314056476,47309,Los Angeles,34.0298,-118.3528,6.205575392540582,ridge_interpolated,192,3.924,5.1,0.546875,2019.0,10.0031,0.3029,NEM3,0.2
90017,46626,15341,0.04784564239619321,28754,Los Angeles,34.0559,-118.2666,6.223791572679196,ridge_interpolated,3,5.232,5.12,0.6666666666666666,2016.0,0.1956,0.3029,NEM3,0.2
90018,58987,17717,0.303042275780324,49898,Los Angeles,34.029,-118.3152,6.074564246620267,nrel_actual,196,4.095,4.821465,0.5357142857142857,2019.0,11.0628,0.3029,NEM3,0.2
90019,65972,26022,0.22653908231496425,59410,Los Angeles,34.0482,-118.3343,6.21079657757723,ridge_interpolated,218,4.5,4.975,0.44036697247706424,2019.0,8.3775,0.3029,NEM3,0.2
90020,55321,18981,0.08587534903324377,38400,Los Angeles,34.0665,-118.3022,6.218438931279905,ridge_interpolated,26,6.24,5.1,0.3076923076923077,2019.0,1.3698,0.3029,NEM3,0.2
90021,29659,1623,0.061614294516327786,2781,Los Angeles,34.0333,-118.2447,6.2254599895538325,ridge_interpolated,1,11.88,4.509393939393939,0.0,2017.0,0.6161,0.3029,NEM3,0.2
90022,65142,18000,0.3305,64147,Los Angeles,34.0245,-118.1561,6.240522577996809,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
90023,52918,12314,0.25133993828163065,44558,Los Angeles,34.0245,-118.1975,6.233074046310523,ridge_interpolated,48,4.0175,5.1,0.5416666666666666,2019.0,3.898,0.3029,NEM3,0.2
90024,74852,20313,0.2757839807020135,50392,Los Angeles,34.0637,-118.4408,6.1930958912422005,ridge_interpolated,72,6.0,4.818705071686724,0.2916666666666667,2019.0,3.5445,0.3029,NEM3,0.2
90025,103511,24131,0.22734242260992085,44429,Los Angeles,34.0447,-118.4487,6.189719320657942,ridge_interpolated,57,4.5,4.975,0.3333333333333333,2019.0,2.3621,0.3029,NEM3,0.2
90026,80549,28179,0.22090918769296283,64769,Los Angeles,34.0766,-118.2646,6.226223680374349,ridge_interpolated,229,3.78,4.975,0.5109170305676856,2019.0,8.1266,0.3029,NEM3,0.2
90027,86826,23773,0.1876919194043663,45764,Los Angeles,34.104,-118.2925,6.223923501257308,ridge_interpolated,207,5.355,5.1,0.3961352657004831,2019.0,8.7074,0.3029,NEM3,0.2
90028,57258,22079,0.03125141537207301,30982,Los Angeles,34.1005,-118.3254,6.2176534408220965,ridge_interpolated,18,4.4399999999999995,5.426346153846154,0.2777777777777778,2018.0,0.8153,0.3029,NEM3,0.2
90029,56529,14442,0.1028250934773577,34649,Los Angeles,34.09,-118.2944,6.222193146520193,ridge_interpolated,45,4.335,5.1,0.5555555555555556,2018.0,3.1159,0.3029,NEM3,0.2
90031,59889,12549,0.31245517571121206,37457,Los Angeles,34.0783,-118.2113,6.235976358127611,ridge_interpolated,93,3.92,5.1,0.45161290322580644,2019.0,7.4109,0.3029,NEM3,0.2
90032,76608,14203,0.5107371682039006,44881,Los Angeles,34.0818,-118.1753,6.242783916206192,ridge_interpolated,224,4.08,5.1,0.45982142857142855,2019.0,15.7713,0.3029,NEM3,0.2
90033,50616,14149,0.18602021344264613,47655,Los Angeles,34.0487,-118.2084,6.23354772693306,ridge_interpolated,38,3.5,5.100180236584232,0.4473684210526316,2019.0,2.6857,0.3029,NEM3,0.2
90034,97511,28847,0.1780774430616702,55061,Los Angeles,34.029,-118.4005,6.196850753085854,ridge_interpolated,235,4.77,4.975,0.5404255319148936,2019.0,8.1464,0.3029,NEM3,0.2
90035,110520,13588,0.2691345304680601,26595,Los Angeles,34.0531,-118.3806,6.202920817210447,ridge_interpolated,184,5.2775,4.924940536867142,0.3858695652173913,2019.0,13.5414,0.3029,NEM3,0.2
90036,97583,21848,0.13342182350787257,37713,Los Angeles,34.0699,-118.3492,6.210298652138241,ridge_interpolated,100,6.29,4.849749163879599,0.34,2019.0,4.5771,0.3029,NEM3,0.2
90037,52238,18550,0.23805929919137467,69064,Los Angeles,34.003,-118.2863,6.214859365894736,ridge_interpolated,97,3.92,5.1,0.5876288659793815,2019.0,5.2291,0.3029,NEM3,0.2
90038,57102,14610,0.07022587268993839,27979,Los Angeles,34.0898,-118.3215,6.217291222262081,ridge_interpolated,34,4.6,4.9,0.5,2019.0,2.3272,0.3029,NEM3,0.2
90039,108338,13126,0.4313576108486972,28244,Los Angeles,34.1121,-118.2594,6.230672045492564,ridge_interpolated,271,4.392,4.9,0.3837638376383764,2019.0,20.646,0.3029,NEM3,0.2
90040,62083,3474,0.5290731145653426,11839,Los Angeles,33.9909,-118.1532,6.237641119394108,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
90041,111938,10382,0.4960508572529378,28321,Los Angeles,34.1339,-118.2082,6.241981580063817,ridge_interpolated,299,4.77,5.0,0.4414715719063545,2019.0,28.7998,0.3029,NEM3,0.2
90042,89168,22187,0.4303871636543922,59151,Los Angeles,34.1145,-118.1929,6.242835909337374,ridge_interpolated,356,4.105,4.975,0.5196629213483146,2019.0,16.0454,0.3029,NEM3,0.2
90043,63990,18614,0.48850327710325564,44461,Los Angeles,33.9871,-118.3321,6.204924158052672,ridge_interpolated,220,3.87,5.1,0.5454545454545454,2019.0,11.8191,0.3029,NEM3,0.2
90044,48386,29029,0.29077818732991145,98990,Los Angeles,33.9551,-118.2901,6.209204497176748,ridge_interpolated,194,3.64,5.1,0.5927835051546392,2019.0,6.683,0.3029,NEM3,0.2
90045,125692,17377,0.4371295390458652,41123,Los Angeles,33.9631,-118.3941,6.191153997353857,ridge_interpolated,383,4.5,4.9,0.5248041775456919,2019.0,22.0406,0.3029,NEM3,0.2
90046,87339,31405,0.19455500716446425,48170,Los Angeles,34.1074,-118.3652,6.211165047563289,ridge_interpolated,211,6.625,5.0,0.36018957345971564,2019.0,6.7187,0.3029,NEM3,0.2
90047,67018,17989,0.5164822947356718,52200,Los Angeles,33.9569,-118.3073,6.206273155420596,ridge_interpolated,217,3.77,5.1,0.5576036866359447,2019.0,12.0629,0.3029,NEM3,0.2
90048,102244,13755,0.24296619411123227,20411,Los Angeles,34.0737,-118.372,6.206562404207438,ridge_interpolated,69,6.5,4.734297979797979,0.36231884057971014,2019.0,5.0164,0.3029,NEM3,0.2
90049,161605,18321,0.4799410512526609,35819,Los Angeles,34.066,-118.474,6.187308844172413,ridge_interpolated,264,7.9125,4.898395721925134,0.3560606060606061,2019.0,14.4097,0.3029,NEM3,0.2
90056,123457,3644,0.544456641053787,8225,Los Angeles,33.9853,-118.3707,6.197733434703436,ridge_interpolated,7,4.505,4.9,0.7142857142857143,2017.0,1.921,0.3029,NEM3,0.2
90057,46513,18087,0.028252335931884778,47142,Los Angeles,34.0622,-118.2763,6.222676272923027,ridge_interpolated,8,4.74,4.808490566037737,0.5,2018.0,0.4423,0.3029,NEM3,0.2
90058,34093,1130,0.12212389380530973,3049,Los Angeles,33.9994,-118.2133,6.227675965957819,ridge_interpolated,1,4.08,5.270098039215687,1.0,2015.0,0.885,0.3029,NEM3,0.2
90059,50939,10701,0.4482758620689655,39471,Los Angeles,33.9293,-118.2463,6.214439046567379,ridge_interpolated,95,3.5,5.1,0.6736842105263158,2019.0,8.8777,0.3029,NEM3,0.2
90061,56837,8177,0.3783783783783784,28646,Los Angeles,33.9245,-118.2716,6.2093435336444065,ridge_interpolated,40,3.9495,4.899796703296704,0.7,2019.0,4.8918,0.3029,NEM3,0.2
90062,61422,10241,0.45151840640562446,33528,Los Angeles,34.0032,-118.3073,6.211080739495723,ridge_interpolated,109,3.597,5.1,0.5779816513761468,2019.0,10.6435,0.3029,NEM3,0.2
90063,69307,14313,0.3512890379375393,52008,Los Angeles,34.0451,-118.1859,6.2372333361742465,ridge_interpolated,36,3.7525,5.1,0.6666666666666666,2019.0,2.5152,0.3029,NEM3,0.2
90064,123929,12545,0.4738142686329215,25956,Los Angeles,34.0353,-118.4259,6.192891091299372,ridge_interpolated,257,5.13,5.030112721417069,0.38910505836575876,2019.0,20.4862,0.3029,NEM3,0.2
90065,88329,17095,0.4506580871599883,44897,Los Angeles,34.1073,-118.2266,6.236089260538454,ridge_interpolated,444,4.25,4.9,0.5135135135135135,2019.0,25.9725,0.3029,NEM3,0.2
90066,100344,26153,0.346461209039116,54142,Los Angeles,34.003,-118.4298,6.188840142548043,ridge_interpolated,435,4.335,4.975,0.47586206896551725,2019.0,16.6329,0.3029,NEM3,0.2
90067,125995,2250,0.49777777777777776,2653,Los Angeles,34.0551,-118.4095,6.19789157828454,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
90068,97151,14527,0.3749569766641426,21064,Los Angeles,34.1156,-118.3305,6.218230957914513,ridge_interpolated,236,6.5600000000000005,4.9,0.3474576271186441,2019.0,16.2456,0.3029,NEM3,0.2
90069,106133,15102,0.35048337968480997,20045,West Hollywood,34.0906,-118.3788,6.207032966930927,ridge_interpolated,62,8.89,5.1,0.3870967741935484,2019.0,4.1054,0.3029,NEM3,0.2
90071,0,8,1.0,313,Los Angeles,34.0529,-118.2549,6.225598167457455,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
90073,0,11,0.0,1014,Los Angeles,33.7866,-118.2987,6.189449615403071,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
90077,203194,3602,0.7107162687395892,7868,Los Angeles,34.1112,-118.4502,6.196191792171411,ridge_interpolated,100,7.325,4.975,0.35,2019.0,27.7624,0.3029,NEM3,0.2
90089,0,18,0.0,4164,Los Angeles,33.7866,-118.2987,6.189449615403071,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
90094,156536,6544,0.27093520782396086,11891,Los Angeles,33.9754,-118.417,6.1882811697206845,ridge_interpolated,32,1.38,4.5,0.03125,2016.0,4.89,0.3029,NEM3,0.2
90201,53692,24670,0.2040940413457641,95134,Bell,33.9767,-118.1689,6.233359570967438,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
90210,172285,9690,0.6040247678018575,19180,Beverly Hills,34.0901,-118.4065,6.20197733656835,ridge_interpolated,98,9.3325,4.596390168970814,0.25510204081632654,2019.0,10.1135,0.3029,NEM3,0.2
90211,115025,4330,0.35427251732101617,9208,Beverly Hills,34.0652,-118.383,6.20371462777683,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
90212,101963,6200,0.19693548387096774,10881,Beverly Hills,34.0619,-118.3995,6.200394263657967,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
90220,69901,14195,0.6009862627685805,49101,Compton,33.8748,-118.2402,6.209756462751538,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
90221,64439,13031,0.5202977515156166,52119,Compton,33.8796,-118.2168,6.21452169567674,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
90222,68722,8911,0.48883402536191223,33021,Compton,33.9099,-118.2357,6.214313996056071,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
90230,107870,14150,0.5431802120141342,32005,Culver City,33.9949,-118.3991,6.193575705688754,ridge_interpolated,75,4.0,5.1,0.41333333333333333,2019.0,5.3004,0.3029,NEM3,0.2
90232,113278,7801,0.3958466863222664,16352,Culver City,34.0168,-118.3973,6.196173869061886,ridge_interpolated,1,43.095,2.843856595892795,1.0,2015.0,0.1282,0.3029,NEM3,0.2
90240,99874,7986,0.6219634360130228,26026,Downey,33.9581,-118.1174,6.10338888360085,nrel_actual,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
90241,81220,15084,0.40234685759745425,45341,Downey,33.9416,-118.1306,6.236648191133912,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
90242,81448,12837,0.48025239541949055,41685,Downey,33.9218,-118.1395,6.232981353358549,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
90245,142596,7518,0.39704708699122104,17081,El Segundo,33.9243,-118.4119,6.183791662435643,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
90247,70012,17031,0.3777229757501028,47682,Gardena,33.8925,-118.2961,6.201486625174684,ridge_interpolated,55,4.4,4.9,0.45454545454545453,2019.0,3.2294,0.3029,NEM3,0.2
90248,75865,4132,0.6127783155856728,11453,Gardena,33.8766,-118.2835,6.202072886067355,ridge_interpolated,37,4.578,5.1,0.5135135135135135,2018.0,8.9545,0.3029,NEM3,0.2
90249,83125,9141,0.5748823979870912,25929,Gardena,33.8998,-118.3199,6.19793627042296,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
90250,74616,33693,0.3063544356394503,96200,Hawthorne,33.9143,-118.3493,6.194133212978868,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
90254,149500,10328,0.4419054996127033,19551,Hermosa Beach,33.8643,-118.3955,6.180302046963756,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
90255,57013,19205,0.29398594116115595,71654,Huntington Park,33.9769,-118.2161,6.224861433107919,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
90260,80205,10704,0.4161995515695067,33282,Lawndale,33.8879,-118.351,6.190990430398215,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
90262,67620,15619,0.48165695627120814,66073,Lynwood,33.9241,-118.2013,6.222045293700046,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
90265,186264,8950,0.5624581005586592,16652,Malibu,34.0402,-118.7351,6.136988829678837,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
90266,187217,15158,0.6195408365219686,35123,Manhattan Beach,33.8896,-118.3996,6.18230276093171,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
90270,57741,6455,0.29713400464756,24950,Maywood,33.989,-118.1877,6.231229879536431,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
90272,225256,9106,0.6950362398418625,21298,Pacific Palisades,34.0787,-118.5422,6.176219190642768,ridge_interpolated,281,6.9,4.979079365079365,0.2597864768683274,2019.0,30.8588,0.3029,NEM3,0.2
90274,206013,10084,0.8166402221340738,24942,Palos Verdes Peninsula,33.7866,-118.2987,6.189449615403071,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
90275,166602,16652,0.7384698534710545,41941,Rancho Palos Verdes,33.7515,-118.367,6.172982084159588,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
90277,120008,18035,0.4332131965622401,36339,Redondo Beach,33.8307,-118.3832,6.178865209976695,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
90278,143785,16649,0.5430356177548201,42536,Redondo Beach,33.8707,-118.3715,6.185386349611853,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
90280,67287,24431,0.4381728132290942,92262,South Gate,33.9462,-118.2013,6.224355843132087,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
90290,138316,2531,0.5954168312919794,5300,Topanga,34.1076,-118.6023,6.168237792510911,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
90291,111610,16344,0.2976015663240333,25656,Venice,33.9938,-118.4635,6.181747381486569,ridge_interpolated,181,4.13,5.1,0.3867403314917127,2019.0,11.0744,0.3029,NEM3,0.2
90292,136854,16240,0.26533251231527094,24481,Marina Del Rey,33.9779,-118.4525,6.182080366519339,ridge_interpolated,22,4.146,4.91,0.36363636363636365,2019.0,1.3547,0.3029,NEM3,0.2
90293,124688,7073,0.45270747914604836,13039,Playa Del Rey,33.9577,-118.4373,6.182716333208801,ridge_interpolated,65,5.1,4.975,0.47692307692307695,2019.0,9.1899,0.3029,NEM3,0.2
90301,61910,12858,0.242806035153212,37341,Inglewood,33.955,-118.3556,6.197302444135409,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
90302,68662,11130,0.29137466307277626,29307,Inglewood,33.9745,-118.3548,6.199493167072467,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
90303,67598,7253,0.3675720391562112,23370,Inglewood,33.9377,-118.3321,6.199749051629127,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
90304,57647,7550,0.2790728476821192,25725,Inglewood,33.9379,-118.3586,6.194950780382281,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
90305,85466,6329,0.5564860167483014,14679,Inglewood,33.9583,-118.3258,6.203062408320714,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
90401,89892,5641,0.052295692253146606,7480,Santa Monica,34.0176,-118.4907,6.179281610971738,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
90402,171844,5680,0.6260563380281691,11816,Santa Monica,34.0349,-118.503,6.178840016056337,ridge_interpolated,28,5.395,5.0375,0.42857142857142855,2019.0,4.9296,0.3029,NEM3,0.2
90403,123391,14773,0.24260475191227238,24092,Santa Monica,34.0287,-118.4924,6.180126027256327,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
90404,87209,11436,0.20173137460650578,23975,Santa Monica,34.0268,-118.4733,6.183403346047704,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
90405,101713,15786,0.27638413784365895,26981,Santa Monica,34.01,-118.4717,6.181948102851329,ridge_interpolated,1,5.51,4.038099818511797,1.0,2019.0,0.0633,0.3029,NEM3,0.2
90501,89926,15839,0.4303301976134857,42536,Torrance,33.8268,-118.3118,6.191497409133816,ridge_interpolated,58,3.7,5.05,0.4827586206896552,2019.0,3.6618,0.3029,NEM3,0.2
90502,95528,6837,0.6545268392569841,18430,Torrance,33.8286,-118.292,6.195311201576302,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
90503,117364,18285,0.4801203171998906,44280,Torrance,33.8397,-118.3542,6.185162931446015,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
90504,101773,12397,0.5799790271839961,32965,Torrance,33.8708,-118.3295,6.19306422149593,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
90505,108857,15361,0.5161773322049346,36214,Torrance,33.8106,-118.3507,6.182594473853871,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
90601,96209,11180,0.5711985688729875,30667,Whittier,34.0011,-118.0371,6.259530817191629,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
90602,63956,8337,0.3715964975410819,25949,Whittier,33.9693,-118.0337,6.256928671984936,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
90603,117324,6551,0.7731644023813158,20883,Whittier,33.9432,-117.9927,6.261628181156868,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
90604,95570,12160,0.6188322368421053,39795,Whittier,33.9299,-118.0121,6.256779396939447,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
90605,94200,11421,0.6448647228789073,41427,Whittier,33.9413,-118.0356,6.253726943128792,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
90606,86596,8890,0.681214848143982,31717,Whittier,33.9777,-118.0658,6.252017823467102,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
90620,115501,13532,0.7202187407626367,47042,Buena Park,33.8439,-118.008,6.248525060063886,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
90621,88735,11235,0.3549621717846017,36151,Buena Park,33.8772,-117.9893,6.255409672714429,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
90623,110028,5158,0.6541295075610701,15419,La Palma,33.8491,-118.0398,6.243333606743753,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
90630,117610,16700,0.6492215568862275,50170,Cypress,33.8181,-118.0357,6.240761111163571,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
90631,98009,22980,0.5824194952132289,69064,La Habra,33.9331,-117.9494,6.268363728896872,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
90638,104114,15255,0.7446738774172402,46170,La Mirada,33.9067,-118.0101,6.254741084862851,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
90640,72163,20228,0.44403796717421395,62294,Montebello,34.0133,-118.113,6.247139918360861,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
90650,91259,27148,0.6604169736260498,101983,Norwalk,33.9056,-118.0818,6.241706245934554,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
90660,82539,17107,0.6708949552814637,61561,Pico Rivera,33.9886,-118.0883,6.10338888360085,nrel_actual,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
90670,83259,5533,0.621001265136454,17556,Santa Fe Springs,33.9464,-118.0838,6.245579071973462,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
90680,79303,10388,0.48344243357720446,31102,Stanton,33.7991,-117.9956,6.245971431849701,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
90701,92702,4773,0.4866959983239053,16237,Artesia,33.8654,-118.0731,6.239045449816909,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
90703,124240,16228,0.7320680305644565,49334,Cerritos,33.8669,-118.0686,6.240017765656453,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
90704,89107,2180,0.20412844036697247,3822,Avalon,33.332,-118.3437,6.028476850250203,nrel_actual,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
90706,75379,25070,0.3748304746709214,78352,Bellflower,33.8867,-118.1265,6.231643106235942,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
90710,75114,9738,0.5157116451016636,27517,Harbor City,33.797,-118.2991,6.190531324009821,ridge_interpolated,69,3.975,4.975,0.5362318840579711,2018.0,7.0856,0.3029,NEM3,0.2
90712,119143,10374,0.7260458839406208,31552,Lakewood,33.8512,-118.1457,6.224384795867969,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
90713,123809,9646,0.8196143479162347,28439,Lakewood,33.8473,-118.1115,6.2301670639624005,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
90715,89113,6679,0.5098068573139691,20949,Lakewood,33.8405,-118.0767,6.235742050895495,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
90716,73784,3796,0.45021074815595363,13941,Hawaiian Gardens,33.8296,-118.073,6.235243502981898,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
90717,88111,8713,0.42717778032824516,21788,Lomita,33.7938,-118.3172,6.1868638677931065,ridge_interpolated,4,4.875,5.622222222222222,0.5,2018.0,0.4591,0.3029,NEM3,0.2
90720,131660,8446,0.6282263793511722,23673,Los Alamitos,33.7956,-118.0648,6.233057212502348,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
90723,67130,14724,0.3972425971203477,53286,Paramount,33.8969,-118.1632,6.226078767251649,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
90731,69019,24473,0.32190577370980267,63431,San Pedro,33.7339,-118.2914,6.184872675813684,ridge_interpolated,247,4.578,5.1,0.4979757085020243,2019.0,10.0928,0.3029,NEM3,0.2
90732,115120,9162,0.6875136433093211,22078,San Pedro,33.742,-118.3121,6.181990597556001,ridge_interpolated,219,4.62,4.975,0.6073059360730594,2019.0,23.9031,0.3029,NEM3,0.2
90740,75007,14301,0.6942171876092581,24604,Seal Beach,33.7602,-118.0808,6.22627861884384,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
